ds,yhat,yhat_lower,yhat_upper
2024-03-26,58.23624433763644,50.787347475624394,66.16155803303658
2024-03-27,58.723645639080665,50.97841563750956,66.5037163471896
2024-03-28,59.662788062990664,51.83713506329756,66.81245020523016
2024-03-29,59.22749963010595,51.88324284329479,66.81516398128353
2024-03-30,59.234349487654846,52.198997130687985,66.7688035562014
2024-03-31,59.79742439473497,52.28091061410468,66.7200059302574
2024-04-01,58.5474720297369,51.121903495673415,65.32466882906631
2024-04-02,58.36896345143005,51.22788732150746,65.92795715754545
2024-04-03,58.85636475287074,51.654881283264935,66.31752341050442
2024-04-04,59.795507176786515,51.762288373180176,66.8445412138449
2024-04-05,59.36021874390076,51.47741517226822,66.72755361532559
2024-04-06,59.367068601451024,52.18607215343101,66.76443657009058
2024-04-07,59.9301435085297,52.306017329855095,67.28636531093275
2024-04-08,58.68019114353032,51.51828604519595,65.97216857447279
2024-04-09,58.50168256522479,50.91393389066996,65.92138974680022
2024-04-10,58.989083866667585,51.64306946070867,66.2558564757042
2024-04-11,59.92822629058236,52.32486102134102,67.70344765353143
2024-04-12,59.492937856332226,51.61026713784526,66.76516796662924
2024-04-13,59.499787712519044,52.689200377998226,66.79654735417901
2024-04-14,60.062862618234455,52.527298013195725,67.44409506135587
2024-04-15,58.81291025187101,51.23506623012506,65.91621328428876
2024-04-16,58.634401672202785,51.16729189297741,65.8002520210484
2024-04-17,59.121802972282204,51.73582041631063,66.76295875988757
2024-04-18,60.06094539483324,52.58770430473203,67.37385929454405
2024-04-19,59.62565696058502,52.62203328570146,66.85510221691707
2024-04-20,59.63250681677029,52.14271923121646,67.24024347449587
2024-04-21,60.195581722486715,53.08367154874729,67.52741208456565
2024-04-22,58.94562935612165,51.601369264972924,66.54856531587001
2024-04-23,58.767120776454455,51.63088853134997,66.39225486515855
2024-04-24,59.25452207653453,52.303935964392906,66.9154534699322
2024-04-25,60.193664499085685,52.75702389196972,67.62280552253313
2024-04-26,59.75837606483472,52.26721429902187,67.29814353462247
2024-04-27,59.76522592102154,52.33925252005289,67.50627513376848
2024-04-28,60.328300826736985,52.849134183020304,67.94508517394834
2024-04-29,59.078348460376354,52.13102486045432,66.33698585330163
2024-04-30,58.89983988070499,51.75108445639226,66.44611127365684
2024-05-01,59.38724118078684,51.677270886893645,66.81677458885723
2024-05-02,60.32638360333507,52.79614393800366,67.20681198621818
2024-05-03,59.89109516908771,52.4311683140769,67.22578612922798
2024-05-04,59.897945025274254,52.02144921404637,67.27539312276696
2024-05-05,60.46101993098826,53.010161959950494,68.05929327944055
2024-05-06,59.21106756205561,51.8444222635376,67.13847979920206
2024-05-07,59.03255897981391,51.903341414434585,66.19555010174285
2024-05-08,59.519960277325026,52.26524894613517,66.74994341853355
2024-05-09,60.45910269730194,52.61480313704193,68.09027568563913
2024-05-10,60.02381426048053,53.16171423435035,67.42887891288147
2024-05-11,60.03066411409532,52.78928156760125,67.60864792694194
2024-05-12,60.59373901723988,53.20685339848221,67.95428488711725
2024-05-13,59.34378664830593,52.024784874098934,66.70095857275622
2024-05-14,59.16527806606516,52.08669761942246,66.78326286920668
2024-05-15,59.65267936357667,52.31475393161346,66.82665093659625
2024-05-16,60.59182178355176,53.49450814273771,68.4582862548043
2024-05-17,60.156533346730605,53.39187794765629,67.63865873151119
2024-05-18,60.163383200348406,52.9173227624174,67.37299336336937
2024-05-19,60.72645810349152,53.13766205666728,68.0455365571372
2024-05-20,59.47650573455694,51.947817955671084,66.7668760472721
2024-05-21,59.2979971523172,51.742351010322764,67.24497005842103
2024-05-22,59.7853984498247,52.737360974500525,67.37944976173952
2024-05-23,60.72454086980451,52.93628498470766,67.84635730390353
2024-05-24,60.28925243298396,53.17834116584772,67.15181314859694
2024-05-25,60.29610228659855,53.358701206770355,67.41770696780941
2024-05-26,60.85917718974423,52.92018055457809,68.36910026939479
2024-05-27,59.60922482081234,52.17949467665698,67.51229956864518
2024-05-28,59.43071623856925,52.3498708143539,66.23861859515894
2024-05-29,59.91811742002722,52.684830672094876,67.8143742173203
2024-05-30,60.857259723957526,53.98982037644798,68.07985591790064
2024-05-31,60.421971171086696,53.04051164640778,68.29740496795958
2024-06-01,60.42882090865519,53.14934440847531,67.57433925839122
2024-06-02,60.9918956957503,53.81137660412594,68.68113605648551
2024-06-03,59.741943210768675,53.047328648892574,67.43074652538421
2024-06-04,59.56343451247672,52.33581577569242,66.61346385480847
2024-06-05,60.05083569393717,52.55840798894965,67.80973676464384
2024-06-06,60.989977997865,53.48407132582689,68.36670495897386
2024-06-07,60.554689444996065,52.47777066536897,68.04934085079317
2024-06-08,60.561539182564495,52.97247503944583,68.30461546202113
2024-06-09,61.124613969657155,53.760811347407206,68.54336690692733
2024-06-10,59.87466148467555,52.33119585032811,67.49490822048533
2024-06-11,59.69615278638497,52.400608367671914,67.14754279250639
2024-06-12,60.18355396784141,53.01457709764942,67.40908817358923
2024-06-13,61.12269627177246,53.50971695883175,68.67649567151044
2024-06-14,60.68740771890235,53.23845003245644,67.99149017466075
2024-06-15,60.69425745647086,52.70416210604087,68.11726611032435
2024-06-16,61.257332243566005,54.56608051833414,68.62889934020433
2024-06-17,60.007379758582424,52.7515056147926,67.30904462052769
2024-06-18,59.82887106029208,52.178099958209025,66.35059018031555
2024-06-19,60.31627224175031,53.520377563084935,68.14853811587726
2024-06-20,61.25541454568141,53.663789741817155,69.16383970888059
2024-06-21,60.8200366940415,52.826222624984055,68.07221046108909
2024-06-22,60.8267971328426,53.17179292544106,68.51395069441934
2024-06-23,61.38978262116759,53.90388313381517,68.77508318437205
2024-06-24,60.13974083741419,52.59613550905311,67.03678605596414
2024-06-25,59.961142840356445,52.690880014084584,67.12270155854814
2024-06-26,60.44845472304549,53.10213991485718,67.68839463307245
2024-06-27,61.38750772820594,54.25120644694959,68.59903771235057
2024-06-28,60.952129876567966,54.05708673944507,68.38821510958871
2024-06-29,60.958890315365586,53.16684245924665,68.59366307536521
2024-06-30,61.52187580369398,54.13186696830555,68.76099281194769
2024-07-01,60.27183401993994,52.86271196533718,67.20547324264811
2024-07-02,60.093236022882856,52.536213415052245,67.25930857049109
2024-07-03,60.58054790557189,52.98124541464653,67.96617727687627
2024-07-04,61.5196009107335,54.032283319536155,68.61072890252413
2024-07-05,61.08422305909444,53.99551679122685,68.77940057747291
2024-07-06,61.09098349789342,53.10301717881605,68.94751912315385
2024-07-07,61.653968986219375,54.763082704958556,69.1050141181785
2024-07-08,60.403927202465034,52.96731221610948,67.7794388584213
2024-07-09,60.225329205408116,53.0352370711039,68.06769473732409
2024-07-10,60.71264108810038,53.05124717371428,67.97196493265702
2024-07-11,61.65169409325951,54.428333667580745,68.89570229473738
2024-07-12,61.21631624161927,53.83283646604243,68.73438402290691
2024-07-13,61.2230766804198,53.79846676013383,69.25020375652322
2024-07-14,61.78606216874477,54.3331267804772,68.7021862393516
2024-07-15,60.536020385338134,53.38165698257273,68.20977642341084
2024-07-16,60.357422388619725,53.02925278359717,68.02755807212267
2024-07-17,60.84473427165457,53.43514676812187,68.4244832326227
2024-07-18,61.7837872771574,53.99678462003349,68.87738093774624
2024-07-19,61.348409425860375,54.03077234939514,68.60722796249136
2024-07-20,61.35516986499984,54.249462303466736,69.12595883013748
2024-07-21,61.91815535367034,55.02445275039925,69.83546514101785
2024-07-22,60.66811357026174,53.29471931645996,68.79670077021842
2024-07-23,60.4895155735447,53.52717065380346,68.44942361463643
2024-07-24,60.9768274565802,53.322385544054065,68.56177125214438
2024-07-25,61.91588046208308,54.228082265500696,68.60355013200486
2024-07-26,61.48050261078483,54.02886824542735,69.17597960501084
2024-07-27,61.487263049924394,53.78149404498614,69.19670401961055
2024-07-28,62.050248538593905,54.49285904432752,69.89079606383615
2024-07-29,60.80020675518568,53.54568132110844,67.77398567929892
2024-07-30,60.62160875846929,52.98827933953088,67.72825066760072
2024-07-31,61.108920641501165,53.966047654791424,68.42604778354091
2024-08-01,62.04797364700578,54.71554556425882,69.30496989738329
2024-08-02,61.61259579571112,54.3779748610835,68.8263936130752
2024-08-03,61.61935623485042,54.402039986102025,69.16015717539787
2024-08-04,62.18234172351848,54.858690431726224,69.50712073018292
2024-08-05,60.93229994010961,53.63410650662654,67.92473815877817
2024-08-06,60.75370194339426,53.10144629270501,68.23060094527732
2024-08-07,61.24101382687839,53.73540207341569,68.44681086820673
2024-08-08,62.180066832834655,54.611578979447316,69.59244444521427
2024-08-09,61.74468898198892,54.50757843603887,69.25143786832272
2024-08-10,61.75144942158137,54.890507218377394,69.64325220364879
2024-08-11,62.31443491070213,54.7773954842327,69.95256517927112
2024-08-12,61.0643931277469,53.42369259561195,68.45861145523219
2024-08-13,60.88579513147966,53.352313058099206,67.80719500229033
2024-08-14,61.37310701496416,53.64659134455413,68.77357313054384
2024-08-15,62.312160020920054,55.21712671891435,70.10175758198214
2024-08-16,61.876782170076225,54.026479807913546,69.56171700412762
2024-08-17,61.8835426096686,54.54571837372979,68.9164219980987
2024-08-18,62.446528098787915,55.13293888208737,69.88815619622214
2024-08-19,61.19648631583169,54.302230445854654,68.32654126380595
2024-08-20,61.01788831956584,53.24666477233652,68.28644395993086
2024-08-21,61.50520020305099,54.0371274551735,68.22752534993076
2024-08-22,62.44425320900551,54.740382142581126,69.83740267309912
2024-08-23,62.008875358162086,55.14650928733412,69.66507768011353
2024-08-24,62.01563579775289,54.10444868851708,69.90229777719861
2024-08-25,62.57862128687269,55.03020113308404,69.91797275935278
2024-08-26,61.32857950391685,54.04292296479688,68.50262852906204
2024-08-27,61.14998150765089,53.65193703661785,68.38966743368339
2024-08-28,61.63729339113678,54.41271255896072,68.88653236573286
2024-08-29,62.5763463970909,55.28202507083312,69.96257388143536
2024-08-30,62.14096854624795,55.09586486660492,69.15862221288275
2024-08-31,62.147728985840125,55.38438513032999,69.3462324243011
2024-09-01,62.710714474958465,55.50442717020406,70.18333590856312
2024-09-02,61.46067269200198,54.36687855627675,68.90533085091742
2024-09-03,61.28207469573668,54.44021754847518,68.77149249261583
2024-09-04,61.76938657922466,54.273141742373106,68.74982618709682
2024-09-05,62.7084395851763,55.27777325535575,70.0869979619269
2024-09-06,62.27306173433216,55.098689473251376,69.33687175142259
2024-09-07,62.27982217392395,54.863828421972414,70.16485216218635
2024-09-08,62.84280766304532,55.22651163145464,70.1577583640462
2024-09-09,61.59276588008679,54.43196483344943,68.47976996374835
2024-09-10,61.41416788382247,54.04250291747818,68.52746504330999
2024-09-11,61.90147976731044,54.598754507694544,69.21830193308804
2024-09-12,62.84053277326175,55.151572850101914,70.3275524707393
2024-09-13,62.40515492241637,55.190479556942684,70.55940997033825
2024-09-14,62.41191536200971,55.84363025731674,69.53025894464686
2024-09-15,62.974900851132105,55.85324530959747,70.25509354784998
2024-09-16,61.7248590681716,54.16781216666519,69.36253006034201
2024-09-17,61.54626107190865,53.88051614752933,68.86057363832397
2024-09-18,62.0335729553926,55.210964254961546,69.43480257828169
2024-09-19,62.97262596134864,55.67111055699521,70.40859782825727
2024-09-20,62.53724811050223,54.75174503472396,70.16167348297793
2024-09-21,62.54400855009548,55.31418228326338,70.15916325663943
2024-09-22,63.10699403921687,55.54155777924685,71.10030583532539
2024-09-23,61.85695225626115,53.67921577051745,69.35756985768367
2024-09-24,61.67835425999484,53.90061192629903,69.15111717545082
2024-09-25,62.165666143479434,54.16427288418684,69.59291100581369
2024-09-26,63.10471914943254,56.18472415638938,70.30395097637407
2024-09-27,62.66934129858808,55.50584677740117,69.39425477908696
2024-09-28,62.6761017381827,54.55885772542046,70.10442524147098
2024-09-29,63.23908722730266,55.92756135224778,70.3442961498144
2024-09-30,61.98904544434629,54.275194299319736,69.2814629987541
2024-10-01,61.81044744808063,54.02362991889508,69.13899024810877
2024-10-02,62.29775933156627,55.07281792874663,70.06373955367945
2024-10-03,63.23681233751943,55.61762890136799,70.54239673436187
2024-10-04,62.80143448667539,55.73134871452878,70.06411968660761
2024-10-05,62.80819492626993,55.17233385887716,70.32501946507996
2024-10-06,63.37118041538742,55.92033306630169,71.19113524618099
2024-10-07,62.121138632430764,54.95429292089296,69.87555510934256
2024-10-08,61.94254063616642,54.93232691640761,68.88260089202271
2024-10-09,62.429852519648435,54.81761519579957,69.72427996884561
2024-10-10,63.36890552560482,56.18721748876157,70.79968881991176
2024-10-11,62.933527674759596,55.68174108882899,70.20180472965869
2024-10-12,62.9402881143523,55.2467762927733,70.02377763761363
2024-10-13,63.503273603473204,55.94122092877297,70.61609276601037
2024-10-14,62.25323182051591,54.72784575933088,69.76388660641969
2024-10-15,62.07463382425147,54.91064608821267,69.18280721909379
2024-10-16,62.561945707735255,55.17873967225016,69.75845899512738
2024-10-17,63.50099871369171,56.07963652659488,70.9866224135179
2024-10-18,63.065620862847105,56.06966241946608,70.79036781218757
2024-10-19,63.0723813024366,55.365623738004516,70.87197949261734
2024-10-20,63.63536679156006,56.438211281987584,71.47817969845426
2024-10-21,62.38532500860071,55.606552921829824,70.16932147895102
2024-10-22,62.20672701233726,54.98619835055632,69.57196345498915
2024-10-23,62.69403889582105,55.4464454713489,70.08556037498272
2024-10-24,63.6330919017771,56.51752691304658,71.28037855840904
2024-10-25,63.19771405093131,55.56230764308791,70.55314024872922
2024-10-26,63.20447449052382,55.62456414949581,71.1090177425237
2024-10-27,63.76745997964584,56.48046092078216,71.60680012230715
2024-10-28,62.517418196685846,55.01834074566746,70.49963229227859
2024-10-29,62.33882020042305,55.785197409451705,70.11911086469624
2024-10-30,62.826132083908924,55.4669284742427,69.32801392993858
2024-10-31,63.76518508986256,56.22815754284015,71.39440713726074
2024-11-01,63.32980723901717,56.35240818742713,70.58183776972676
2024-11-02,63.336567678611054,55.699523641955125,70.76745116111458
2024-11-03,63.899553167730616,55.434465247055144,71.81500629725272
2024-11-04,62.649511384770655,55.15581707427999,70.08920225766681
2024-11-05,62.47091338850849,54.60746246098775,69.37066484909346
2024-11-06,62.958225271994706,55.02573045793623,69.88944876272598
2024-11-07,63.897278277947954,56.83886758516398,71.03114453309581
2024-11-08,63.461900427104474,55.94973493678425,70.49681135968764
2024-11-09,63.4686608666968,55.71520590642677,71.03094190300092
2024-11-10,64.03164635581739,55.79643344795157,71.46147838779866
2024-11-11,62.78160457286021,54.72161906237609,69.88613391635289
2024-11-12,62.603006576593884,55.28924169909362,70.01538658442028
2024-11-13,63.09031846008049,55.64813700704866,70.83624286072529
2024-11-14,64.02937146603483,56.545118081398996,71.75297908037737
2024-11-15,63.59399361519033,56.53949645287403,70.80257791752177
2024-11-16,63.6007540547821,56.23734433027407,70.53600805799472
2024-11-17,64.16373954390217,57.25468457305941,71.33748706818947
2024-11-18,62.91369776094502,55.42431116553612,70.81717498420706
2024-11-19,62.735099764680065,55.445913279297066,69.88803650347413
2024-11-20,63.22241164816732,56.0108877618822,70.71327568628442
2024-11-21,64.16146465411875,56.768700323044484,71.11628626324685
2024-11-22,63.72608680327618,56.53035925744357,71.31652680497021
2024-11-23,63.7328472428664,55.9700101479988,70.71612489146793
2024-11-24,64.29583273198693,56.66144207596308,71.52663604506299
2024-11-25,63.04579094902983,55.35998367988579,70.077959012717
2024-11-26,62.86719295276587,55.173511040496344,70.63883160471256
2024-11-27,63.35450483624844,55.74024453739739,70.43120167149914
2024-11-28,64.29355784220563,57.4036828484775,71.88028246623016
2024-11-29,63.85817999136204,56.247314642833274,71.00266310567389
2024-11-30,63.86494043095363,56.739229898765956,71.32739256132729
2024-12-01,64.42792592007272,56.8611294613845,71.44732233502889
2024-12-02,63.17788413711938,55.405308083079916,70.17240503220661
2024-12-03,62.999286140851645,55.44677264992849,70.94442675953059
2024-12-04,63.48659802433632,56.58606877978438,71.57424039149281
2024-12-05,64.42565103028959,56.83429725770627,71.88101913035378
2024-12-06,63.99027317944626,57.06478734908395,71.24627118866145
2024-12-07,63.99703361903939,56.84517546285028,71.71416309850021
2024-12-08,64.56001910815857,56.806436230569474,72.2325047933333
2024-12-09,63.30997732520452,56.46970473966174,71.15125776661311
2024-12-10,63.13137932893744,55.85883904653038,70.71149961153313
2024-12-11,63.6186912124221,56.12988703703452,70.91639845607655
2024-12-12,64.55774421837648,57.359618166847184,72.16955115516924
2024-12-13,64.12236636753354,57.33743835409971,71.62335627397249
2024-12-14,64.12912680712515,56.94775608250292,71.6607635343059
2024-12-15,64.69211229624536,57.24261244704913,72.30061850578863
2024-12-16,63.442070513288996,56.34276524668398,71.27855308470328
2024-12-17,63.26347251702363,55.693990658376116,70.89960476591105
2024-12-18,63.75078440050893,56.13604080958962,71.24554872830223
2024-12-19,64.68983740646335,57.0742056894059,72.45787368982234
2024-12-20,64.25445955561777,56.900801185985614,71.47892370305479
2024-12-21,64.26121999521092,57.3018585341435,71.9541677335765
2024-12-22,64.82420548433113,56.72677001148154,72.67687918662585
2024-12-23,63.574163701374125,56.68667884439861,70.74189440664274
2024-12-24,63.39556570510867,56.344656971696175,71.02727825532564
2024-12-25,63.88287758859576,56.49697094289543,71.306664995117
2024-12-26,64.82193059454727,57.35309497296125,72.47320460408581
2024-12-27,64.38655274370527,57.09841109029404,71.88288746377674
2024-12-28,64.39331318329815,56.854585238925935,71.8982388560853
2024-12-29,64.95629867241799,57.63993680220851,71.65571011379353
2024-12-30,63.70625688945928,56.09917766953945,70.83463440101801
2024-12-31,63.52765889319486,56.46414296576871,70.91958880836454
2025-01-01,64.01497077668259,56.4523518178165,71.8389919445432
2025-01-02,64.95402378263415,57.630407347041576,72.25176835779251
2025-01-03,64.51864593178948,56.853483573177925,71.50403087027617
2025-01-04,64.52540637138198,56.92210673405464,71.7484590017099
2025-01-05,65.08839186050275,57.694017100207425,72.3586346098244
2025-01-06,63.838350077543744,56.48869741284804,71.33295615163149
2025-01-07,63.65975208128026,56.20414639761739,71.03605331387894
2025-01-08,64.14706396476475,56.76844273480004,71.2511055792115
2025-01-09,65.08611697071962,58.22678031239207,72.91255936977468
2025-01-10,64.6507391198737,57.07543585920104,72.12018889478779
2025-01-11,64.6574995594692,57.33917851920266,71.71981655172353
2025-01-12,65.22048504858854,57.806115335727796,73.07661657874056
2025-01-13,63.9704432656289,56.33099273388828,71.45808817228156
2025-01-14,63.79184526936645,56.21330662718051,71.62898787239725
2025-01-15,64.27915715285158,56.377234474480844,71.81139790463362
2025-01-16,65.21821015880649,58.03229972760626,72.63897806928777
2025-01-17,64.7828323079612,57.6383652428147,72.54611188213639
2025-01-18,64.78959274755204,56.47952708423244,72.29935721747374
2025-01-19,65.35257823667432,57.71728517588368,72.9801548775922
2025-01-20,64.10253645371844,56.10635997578797,70.965054958431
2025-01-21,63.92393845745262,56.591140731230716,71.52419582476736
2025-01-22,64.41125034093736,57.127239485182145,72.1297847052932
2025-01-23,65.35030334689189,57.13357219014438,72.2768019315725
2025-01-24,64.91492549604541,57.658230127949906,72.23778262203129
2025-01-25,64.92168593563734,57.77642627188908,72.24995478030584
2025-01-26,65.48467142476008,58.40332907643591,71.96316305673616
2025-01-27,64.2346296418036,57.190746306107634,71.14748705729563
2025-01-28,64.05603164553801,56.08593735863646,71.46320064472484
2025-01-29,64.54334352902525,57.46958513943626,72.33417641500317
